ID,TimeStamp,Temperature,RelativeHumidity,Light,OxygenLevels,HumidityRatio,GTOccupancy
6531,09-02-15 6:40,19.29,26.34,0,465.5,0.003639508,0
2710,06-02-15 15:00,22.2,21.3175,528.75,894,0.003523066,1
5112,08-02-15 7:01,19.2,31.39,0,432.3333333,0.004317709,0
5155,08-02-15 7:45,19.2,31.13333333,0,433,0.004282162,0
6846,09-02-15 11:55,21.39,33.4975,464,1462.75,0.005283553,1
8045,10-02-15 7:54,20.29,33.045,0,454,0.004867773,0
4016,07-02-15 12:46,23.1,17.2,301,444.25,0.002999664,0
7872,10-02-15 5:02,20.15,33,0,446,0.004818864,0
6510,09-02-15 6:20,19.39,26.39,0,463,0.003669366,0
2356,06-02-15 9:06,20.89,19.92666667,433,660,0.003037085,1
6729,09-02-15 9:59,20.675,31.4725,438,1041.5,0.004746688,1
2989,06-02-15 19:38,20.39,19.34,0,498,0.002857387,0
675,05-02-15 5:05,20.89,23.6,0,448.5,0.00360019,0
5715,08-02-15 17:05,19.39,27.1,6,423.75,0.003768685,0
877,05-02-15 8:26,21.29,24.05,429.5,675,0.003761065,1
6539,09-02-15 6:49,19.29,26.2,0,461.5,0.003620051,0
2955,06-02-15 19:05,20.89,19.65,0,562,0.002994714,0
1948,06-02-15 2:18,20.6,19.5,0,440,0.002918891,0
4354,07-02-15 18:23,20.29,22.65,0,435,0.003328319,0
3742,07-02-15 8:12,19.6,19.5,14,451.3333333,0.002742927,0
1938,06-02-15 2:08,20.55,19.65,0,429,0.002932352,0
400,05-02-15 0:29,21.2,25.2,0,449,0.003920204,0
1667,05-02-15 21:36,20.79,20.2,0,461.5,0.003059967,0
7619,10-02-15 0:49,20.29,32.93333333,0,477.3333333,0.004851195,0
1345,05-02-15 16:14,22.39,26.675,444,1056.5,0.004466479,1
8020,10-02-15 7:30,20.315,33.0225,0,455.5,0.004872013,0
5625,08-02-15 15:35,20,26.29,44,422.5,0.003797345,0
4961,08-02-15 4:31,19.29,31.29,0,439,0.00432823,0
7256,09-02-15 18:46,21.29,36.4,0,1399.5,0.005710153,0
685,05-02-15 5:15,20.945,23.6,0,446.5,0.00361246,0
6693,09-02-15 9:23,20.2,30.195,419,769.5,0.004420106,1
4274,07-02-15 17:04,20.6,20.7,0,438,0.00309941,0
3071,06-02-15 21:01,20.2,19.1,0,450,0.002788679,0
7498,09-02-15 22:47,20.445,33.045,0,559,0.004914971,0
6770,09-02-15 10:40,20.945,32.4975,444,1253,0.004985319,1
3014,06-02-15 20:04,20.39,19.2,0,476,0.002836609,0
140,04-02-15 20:10,21.79,27.05,0,531,0.004365912,0
6736,09-02-15 10:06,20.7,31.745,438,1080.75,0.004795541,1
2271,06-02-15 7:40,20.2,18.6,401.3333333,439,0.002715358,1
1782,05-02-15 23:31,20.35666667,21.29,0,441.6666667,0.003140442,0
7408,09-02-15 21:17,20.5,33.79,0,714,0.005043906,0
101,04-02-15 19:31,22.1,27.2,0,574.5,0.004474738,0
3685,07-02-15 7:14,19.7,19.39,0,443.3333333,0.002744454,0
4381,07-02-15 18:51,20.1,23.29,0,434.5,0.003382675,0
7839,10-02-15 4:28,20.15,33,0,447,0.004818864,0
2911,06-02-15 18:21,21.39,20.5,0,722.5,0.003222838,0
2017,06-02-15 3:27,20.55,18.945,0,432.5,0.002826667,0
5004,08-02-15 5:13,19.23,31.63333333,0,432,0.004359615,0
973,05-02-15 10:02,22.1,26.445,460,1039.25,0.004349663,1
3684,07-02-15 7:14,19.65,19.34,0,444,0.002728822,0
1022,05-02-15 10:52,22.06666667,26.35666667,454,1032,0.004326172,1
1578,05-02-15 20:08,21.2,19.29,0,490,0.002996394,0
1836,06-02-15 0:26,20.1,21,0,444,0.003048442,0
6401,09-02-15 4:31,19.29,26.79,0,466,0.003702057,0
1254,05-02-15 14:44,22.29,28.5,494,1037,0.004745225,1
6408,09-02-15 4:38,19.29,26.89,0,471.5,0.003715958,0
2763,06-02-15 15:53,22.075,21.1725,467.75,865,0.00347227,1
3274,07-02-15 0:23,20,18.7,0,442,0.002696288,0
1018,05-02-15 10:47,22,26.2,439,1025,0.004282712,1
5564,08-02-15 14:34,20.5,26.254,59.5,424.5,0.003911916,0
7035,09-02-15 15:04,21.89,36.645,449.5,1636.5,0.005965993,1
1072,05-02-15 11:42,22.2,27.06666667,454,1137.333333,0.004480054,1
5608,08-02-15 15:17,20.15,26.29,53.5,423.5,0.00383299,0
2702,06-02-15 14:51,22.16666667,20.85666667,528,853.3333333,0.003439455,1
2041,06-02-15 3:51,20.39,18.79,0,429.5,0.002775765,0
6639,09-02-15 8:29,19.5,26.79,0,469.5,0.003751051,0
1323,05-02-15 15:53,22.5,27.1,478.5,1064.75,0.004568832,1
2525,06-02-15 11:55,21.7,20.53333333,492.3333333,785.5,0.003290272,1
2127,06-02-15 5:17,20.34,18.7,0,434.5,0.002753854,0
6608,09-02-15 7:58,19.445,26.5,0,470.5,0.003697458,0
5371,08-02-15 11:21,19.1,30.79,22,430,0.004208117,0
6260,09-02-15 2:10,19.39,26.89,0,472,0.003739306,0
3648,07-02-15 6:38,19.7,19.29,0,449.5,0.002730238,0
1611,05-02-15 20:41,21.16666667,19.5,0,474.6666667,0.003022951,0
4319,07-02-15 17:49,20.39,21.6,0,438,0.003193005,0
4750,08-02-15 1:00,19.5,30.1,0,435.5,0.00421765,0
2823,06-02-15 16:53,21.7225,21.8925,444,953.5,0.003514152,1
4587,07-02-15 22:17,19.79,27.79,0,439,0.003963136,0
2594,06-02-15 13:04,21.5,19.9725,62.5,720.25,0.003160825,0
1337,05-02-15 16:07,22.39,26.96333333,444,1067.333333,0.004515109,1
1585,05-02-15 20:15,21.2,19.29,0,484.5,0.002996394,0
3521,07-02-15 4:31,19.79,19.29,0,441,0.002745599,0
7545,09-02-15 23:35,20.39,33,0,520,0.004891455,0
7342,09-02-15 20:12,20.55,35,0,947.5,0.005242324,0
6623,09-02-15 8:12,19.5,26.6,0,471.5,0.003724289,0
2276,06-02-15 7:46,20.1,18.745,419,451,0.002719666,0
1374,05-02-15 16:44,22.365,26.29,438,1067.25,0.004394824,1
4477,07-02-15 20:26,20,25.34,0,440,0.003659319,0
968,05-02-15 9:58,22.1,26.39,461.5,1038.5,0.004340553,1
5554,08-02-15 14:23,20.6,26.15,110.25,424.75,0.003920582,0
1137,05-02-15 12:47,22.625,26.4975,565.75,1037.5,0.004500811,1
3468,07-02-15 3:38,19.79,19.2,0,440,0.002732733,0
6056,08-02-15 22:46,19.5,27.745,0,454,0.003885603,0
2868,06-02-15 17:38,21.6,21.29,433,838.75,0.003391267,1
3752,07-02-15 8:22,19.625,19.5,10,458,0.002747209,0
3949,07-02-15 11:38,22.66666667,17.56666667,355,455.3333333,0.002984152,0
7822,10-02-15 4:12,20.2,32.9,0,444,0.004819147,0
1853,06-02-15 0:42,20.2,20.89,0,439,0.003051308,0
7419,09-02-15 21:29,20.5,33.59,0,684,0.005013811,0
6282,09-02-15 2:31,19.39,26.7,0,471,0.003712727,0
1474,05-02-15 18:23,21.6,23.39333333,0,754.6666667,0.003728313,0
1350,05-02-15 16:20,22.4725,26.745,429,1077.5,0.004500966,1
7299,09-02-15 19:28,20.7,35.7,0,1136.5,0.005398186,0
1322,05-02-15 15:52,22.5,27.06666667,479,1068,0.004563171,1
6427,09-02-15 4:57,19.29,26.89,0,465,0.003715958,0
2173,06-02-15 6:03,20.245,18.745,0,433,0.002744279,0
5624,08-02-15 15:34,20,26.29,44,423.6666667,0.003797345,0
7669,10-02-15 1:38,20.29,32.9,0,468,0.004846247,0
1170,05-02-15 13:20,22.5,26.1,31,944,0.004399048,0
359,04-02-15 23:49,21.2,25.29,0,466.5,0.003934293,0
4377,07-02-15 18:47,20.2,23.23,0,438,0.003394967,0
3841,07-02-15 9:51,20.89,18.84,212,460,0.002870698,0
3400,07-02-15 2:30,19.89,18.89,0,438,0.002705218,0
5706,08-02-15 16:56,19.4725,27.075,6,424.75,0.003784681,0
4908,08-02-15 3:38,19.39,31,0,433.5,0.004314804,0
890,05-02-15 8:39,21.35666667,24.29,436.3333333,733,0.003814482,1
3939,07-02-15 11:29,22.575,17.6,349.75,455.5,0.00297317,0
6139,09-02-15 0:08,19.5,27,0,456.5,0.003780633,0
2936,06-02-15 18:46,20.89,20,0,616.5,0.003048317,0
3471,07-02-15 3:40,19.79,19.2,0,443,0.002732733,0
7754,10-02-15 3:04,20.29,32.9,0,456.5,0.004846247,0
620,05-02-15 4:09,20.89,24.34,0,445,0.003713751,0
2659,06-02-15 14:09,21.79,19.1,546.5,654.5,0.003076423,1
4610,07-02-15 22:40,19.7,28.39,0,435.5,0.004026558,0
5507,08-02-15 13:37,20.7,27.525,211,426,0.004153792,0
4290,07-02-15 17:19,20.5,21,0,436,0.003125123,0
5918,08-02-15 20:28,19.39,27.5,0,445,0.003824654,0
4782,08-02-15 1:32,19.53333333,30.1,0,439.6666667,0.004226459,0
4283,07-02-15 17:12,20.6,20.89,0,441.5,0.003128002,0
5024,08-02-15 5:34,19.245,31.55,0,439,0.004352144,0
7135,09-02-15 16:45,22.1,38.6175,436.5,1950.75,0.006372302,1
6786,09-02-15 10:56,21.1,32.845,454,1338,0.005087686,1
4555,07-02-15 21:45,19.79,27.2,0,440.5,0.003878472,0
945,05-02-15 9:35,22.1,26.05,476,1008,0.004284246,1
7712,10-02-15 2:22,20.245,32.845,0,461,0.004824538,0
4149,07-02-15 14:58,22.1,17.89,81,446.25,0.002935898,0
1808,05-02-15 23:57,20.2,21.2,0,443.5,0.003096814,0
7159,09-02-15 17:09,22.1,39.0225,433,2008.25,0.006439823,1
823,05-02-15 7:33,20.7,22.39,0,457,0.003374666,0
102,04-02-15 19:32,22.1,27.2,0,564.3333333,0.004474738,0
5954,08-02-15 21:04,19.42666667,27.46333333,0,444.6666667,0.003828301,0
7953,10-02-15 6:23,20.1,33.09,0,445,0.004817065,0
5129,08-02-15 7:19,19.1,31.445,0,430,0.004298256,0
7081,09-02-15 15:51,21.96333333,37.89666667,444,1846.666667,0.006199753,1
1541,05-02-15 19:31,21.2,19.995,0,539.5,0.003106451,0
653,05-02-15 4:43,20.92666667,24,0,447,0.003669885,0
1977,06-02-15 2:47,20.42666667,19.29,0,429.3333333,0.002856456,0
4742,08-02-15 0:52,19.5,30,0,439.5,0.004203543,0
6246,09-02-15 1:56,19.39,27.16666667,0,468,0.003778013,0
5423,08-02-15 12:13,19.39,30.5,79.5,428.75,0.004244736,0
2081,06-02-15 4:31,20.445,18.7,0,433.5,0.00277185,0
4496,07-02-15 20:45,19.89,26.1,0,436,0.003743971,0
4995,08-02-15 5:05,19.29,31.6,0,431,0.004371412,0
5578,08-02-15 14:48,20.365,26.2,59,424.75,0.003871216,0
308,04-02-15 22:58,21.29,25.7,0,475,0.004020769,0
1173,05-02-15 13:23,22.39,26.1,28.66666667,928.6666667,0.004369525,0
1425,05-02-15 17:35,22.2,24.55,433,912.25,0.004060778,1
2198,06-02-15 6:28,20.245,18.65,0,430.5,0.00273031,0
4373,07-02-15 18:42,20.245,23.05,0,441,0.003377956,0
4349,07-02-15 18:19,20.34,22.445,0,442,0.003308295,0
490,05-02-15 1:59,21.1,25.1,0,443,0.003880502,0
7521,09-02-15 23:10,20.39,33,0,541,0.004891455,0
5761,08-02-15 17:51,19.39,27.2,0,427.5,0.003782676,0
4707,08-02-15 0:16,19.6,29.6,0,443,0.004173154,0
5412,08-02-15 12:02,19.245,30.7675,67.25,426.75,0.004243466,0
5862,08-02-15 19:32,19.39,27.6,0,438,0.003838647,0
5559,08-02-15 14:29,20.5,26.2,74,417,0.003903819,0
2350,06-02-15 9:00,20.92666667,19.79,433,643.6666667,0.003022998,1
183,04-02-15 20:53,21.6,26.39,0,507,0.004209139,0
2901,06-02-15 18:10,21.53333333,20.7,0,763.3333333,0.003283294,0
2929,06-02-15 18:39,21,20,0,636.5,0.003069109,0
6659,09-02-15 8:49,19.525,27.365,392.5,486.75,0.003838055,0
8030,10-02-15 7:40,20.32333333,33,0,451,0.004871194,0
5323,08-02-15 10:33,19.29,30.5,12,430.6666667,0.004218211,0
1884,06-02-15 1:14,20.29,20.7,0,432.5,0.003040374,0
4549,07-02-15 21:39,19.89,27.1,0,438.5,0.003888314,0
1934,06-02-15 2:04,20.5,19.745,0,437,0.002937477,0
7013,09-02-15 14:43,21.7675,35.5675,464,1464.25,0.005745388,1
1933,06-02-15 2:03,20.6,19.6,0,435,0.00293393,0
5139,08-02-15 7:28,19,31.39,0,439,0.004263812,0
4732,08-02-15 0:42,19.6,29.89,0,435,0.004214317,0
6901,09-02-15 12:51,21.5,33.7,514,1315.666667,0.005352016,1
2411,06-02-15 10:01,21.39,20.79,460,796,0.003268669,1
6497,09-02-15 6:07,19.5,26.65,0,459,0.003731331,0
2983,06-02-15 19:33,20.5,19.29,0,503,0.002869474,0
519,05-02-15 2:29,21.03333333,24.92666667,0,441,0.00383769,0
1804,05-02-15 23:54,20.29,21.29,0,441,0.003127468,0
4015,07-02-15 12:45,23.1,17.2,291,444,0.002999664,0
6768,09-02-15 10:38,20.89,32.475,436.5,1237.75,0.004964881,1
7399,09-02-15 21:08,20.5,33.9,0,744.5,0.005060459,0
1458,05-02-15 18:08,21.945,23.795,0,851,0.003874025,0
1747,05-02-15 22:57,20.5,21.245,0,451,0.003161768,0
3605,07-02-15 5:55,19.7,19.34,0,442,0.002737346,0
6224,09-02-15 1:34,19.5,27.29,0,464,0.00382149,0
5471,08-02-15 13:01,20.39,29.2,273.3333333,429,0.00432428,0
3275,07-02-15 0:24,20,18.7,0,437.6666667,0.002696288,0
7209,09-02-15 17:58,22.1,37.925,429.5,1826,0.006256883,1
7253,09-02-15 18:42,21.39,36.5,0,1421,0.005761524,0
2051,06-02-15 4:01,20.445,18.79,0,434,0.00278525,0
3753,07-02-15 8:23,19.6,19.5,13.5,454.5,0.002742927,0
2504,06-02-15 11:34,21.7,20.39,474,806,0.003267184,0
4561,07-02-15 21:51,19.79,27.29,0,438,0.003891385,0
5166,08-02-15 7:56,19.2,31.1,0,435.5,0.004277545,0
6618,09-02-15 8:08,19.5,26.6,0,463,0.003724289,0
5552,08-02-15 14:22,20.6,26.15,95.75,422,0.003920582,0
1727,05-02-15 22:37,20.56666667,21.03333333,0,456,0.003143073,0
4270,07-02-15 16:59,20.7,20.65,0,439,0.003111098,0
7834,10-02-15 4:24,20.1,32.95,0,449.5,0.004796527,0
563,05-02-15 3:13,20.89,24.89,0,438,0.003798181,0
4487,07-02-15 20:37,19.945,25.745,0,440,0.00370543,0
4528,07-02-15 21:17,19.89,26.6,0,443.6666667,0.003816134,0
6808,09-02-15 11:18,21.2,33.12666667,480.6666667,1390.333333,0.005163542,1
5581,08-02-15 14:51,20.34,26.2225,69.75,422.5,0.003868545,0
5869,08-02-15 19:38,19.29,27.7,0,432,0.003828582,0
5205,08-02-15 8:35,19.2225,31.125,9.6,432,0.004287056,0
1342,05-02-15 16:12,22.39,26.79,456,1074,0.004485874,1
6636,09-02-15 8:25,19.5,26.79,0,480.3333333,0.003751051,0
3142,06-02-15 22:12,19.945,18.84,0,436.5,0.002707281,0
1880,06-02-15 1:09,20.29,20.76,0,438.3333333,0.00304923,0
2249,06-02-15 7:19,20.29,18.5,0,439,0.002715832,0
1673,05-02-15 21:42,20.745,20.29,0,460,0.00306512,0
7788,10-02-15 3:38,20.2,32.9,0,448,0.004819147,0
6035,08-02-15 22:25,19.5,27.7,0,454,0.003879261,0
2722,06-02-15 15:11,22.2,21.7675,509,915.25,0.003597866,1
6015,08-02-15 22:05,19.5,27.6,0,445.6666667,0.00386517,0
1171,05-02-15 13:21,22.4175,26.05,33.5,934.5,0.004368445,0
2213,06-02-15 6:42,20.39,18.6,0,436.5,0.002747573,0
3270,07-02-15 0:20,20,18.7,0,451,0.002696288,0
5089,08-02-15 6:39,19.2,31.6,0,429.5,0.004346797,0
5840,08-02-15 19:09,19.2,27.7,0,443,0.003807042,0
5060,08-02-15 6:10,19.2,31.6,0,437.5,0.004346797,0
6201,09-02-15 1:11,19.39,27.1,0,460.5,0.003768685,0
5272,08-02-15 9:42,19.46333333,30.56666667,26,428.6666667,0.004273666,0
7313,09-02-15 19:43,20.73,35.4,0,1065.666667,0.005362419,0
2882,06-02-15 17:51,21.63333333,20.96333333,433,801,0.003345806,1
4475,07-02-15 20:25,20,25.34,0,440,0.003659319,0
4327,07-02-15 17:57,20.39,21.89,0,434,0.003236097,0
6605,09-02-15 7:54,19.445,26.445,0,470.5,0.003689739,0
5052,08-02-15 6:02,19.29,31.6,0,436,0.004371412,0
6431,09-02-15 5:00,19.34,26.79,0,461.5,0.003713671,0
7045,09-02-15 15:15,21.89,37.0675,444,1707.5,0.006035446,1
4795,08-02-15 1:45,19.5,30.39,0,443,0.004258563,0
3667,07-02-15 6:56,19.745,19.245,0,445,0.002731494,0
6239,09-02-15 1:49,19.39,27.2,0,458.6666667,0.003782676,0
575,05-02-15 3:24,20.92666667,24.79,0,443.3333333,0.003791422,0
126,04-02-15 19:56,21.84,27.1,0,547.5,0.004387512,0
474,05-02-15 1:44,21.2,25,0,443,0.003888897,0
3703,07-02-15 7:33,19.7,19.4175,0,448.75,0.002748364,0
3456,07-02-15 3:26,19.79,19.16666667,0,440.25,0.002727968,0
2974,06-02-15 19:24,20.6,19.35666667,0,525,0.002897336,0
6570,09-02-15 7:20,19.39,25.89,0,473.6666667,0.003599442,0
6426,09-02-15 4:56,19.29,26.89,0,465.3333333,0.003715958,0
3686,07-02-15 7:15,19.66666667,19.35666667,0,450,0.002734025,0
2217,06-02-15 6:47,20.39,18.6,0,434,0.002747573,0
2933,06-02-15 18:42,21,20,0,625.5,0.003069109,0
3448,07-02-15 3:17,19.79,19.1,0,436.5,0.002718438,0
12,04-02-15 18:02,23.1,27.1,419,691,0.004739371,1
4516,07-02-15 21:06,19.89,26.6,0,439,0.003816134,0
3433,07-02-15 3:03,19.79,19,0,441.3333333,0.002704143,0
2821,06-02-15 16:51,21.7675,21.6975,444,962,0.003492321,1
2163,06-02-15 5:53,20.29,18.84,0,433,0.002765966,0
3510,07-02-15 4:20,19.79,19.29,0,441,0.002745599,0
3066,06-02-15 20:55,20.2,19.13333333,0,448.6666667,0.002793568,0
1513,05-02-15 19:02,21.2,21.06666667,0,592.6666667,0.003273823,0
3247,06-02-15 23:57,20,18.7,0,441,0.002696288,0
1823,06-02-15 0:13,20.15,21.245,0,446.5,0.003093788,0
6152,09-02-15 0:22,19.5,26.945,0,456.5,0.003772885,0
3179,06-02-15 22:49,20,18.84,0,436.5,0.002716562,0
5513,08-02-15 13:43,20.7,27.175,77.5,424.75,0.004100625,0
7441,09-02-15 21:51,20.5,33.5,0,660.5,0.005000269,0
1124,05-02-15 12:34,22.7,26.89,539,1113.666667,0.004588962,0
736,05-02-15 6:06,20.89,23.29,0,448,0.003552629,0
1104,05-02-15 12:14,22.26,26.85666667,562.3333333,1081,0.004461432,1
1268,05-02-15 14:57,22.5,28.365,533.25,1081,0.004783741,1
7353,09-02-15 20:23,20.5,34.79,0,902,0.005194424,0
935,05-02-15 9:24,22.05,25.7475,508.5,961.5,0.004221183,1
3504,07-02-15 4:14,19.79,19.39,0,441.5,0.002759896,0
3558,07-02-15 5:08,19.79,19.39,0,445,0.002759896,0
4050,07-02-15 13:20,23.075,16.865,261,448,0.002936499,0
459,05-02-15 1:28,21.2,25.1,0,441,0.00390455,0
4325,07-02-15 17:55,20.39,21.79,0,443.5,0.003221237,0
2607,06-02-15 13:17,21.29,19.745,293.5,662.25,0.003084488,1
5621,08-02-15 15:30,20.075,26.29,44,418.5,0.003815131,0
4701,08-02-15 0:10,19.55,29.65,0,442,0.004167194,0
3788,07-02-15 8:57,19.6,19.5,40.75,456.75,0.002742927,0
7338,09-02-15 20:08,20.6,35,0,964,0.005258651,0
1569,05-02-15 19:59,21.2,19.39,0,495,0.003012003,0
7737,10-02-15 2:47,20.245,32.845,0,451,0.004824538,0
3922,07-02-15 11:12,22.365,17.745,353,452,0.002959584,0
3010,06-02-15 19:59,20.39,19.245,0,476,0.002843287,0
1284,05-02-15 15:14,22.6,28.245,524.8333333,1101,0.004792592,1
4880,08-02-15 3:10,19.39,31.1,0,436.6666667,0.00432882,0
1411,05-02-15 17:21,22.29,25.2,433,966.3333333,0.004192075,1
7007,09-02-15 14:37,21.7,35.09,472.3333333,1398.333333,0.005644006,1
2079,06-02-15 4:28,20.46333333,18.73,0,432.6666667,0.002779474,0
7835,10-02-15 4:25,20.2,33,0,449,0.004833908,0
861,05-02-15 8:10,21.03333333,23.66666667,419,602.3333333,0.003642565,1
622,05-02-15 4:12,20.89,24.39,0,446,0.003721425,0
5592,08-02-15 15:02,20.29,26.2,44.33333333,422,0.003853207,0
6756,09-02-15 10:25,20.815,31.9925,440.25,1175.25,0.004867839,1
5573,08-02-15 14:43,20.39,26.2,59,424,0.003877236,0
6135,09-02-15 0:04,19.5,27,0,456.5,0.003780633,0
4318,07-02-15 17:48,20.39,21.6,0,434,0.003193005,0
6074,08-02-15 23:04,19.5,27.79,0,452,0.003891944,0
1794,05-02-15 23:44,20.29,21.29,0,445,0.003127468,0
6724,09-02-15 9:53,20.6,31.245,438,1007,0.004690218,1
4148,07-02-15 14:57,22.1,17.89,81,437,0.002935898,0
7359,09-02-15 20:29,20.5,34.59,0,874.5,0.005164315,0
5558,08-02-15 14:28,20.6,26.2,74,418,0.003928126,0
2292,06-02-15 8:02,20.4725,19.0975,411,503.25,0.00283587,1
7189,09-02-15 17:38,22.2,38.4,433,1923.75,0.006375165,1
1874,06-02-15 1:04,20.29,20.7,0,440.5,0.003040374,0
3799,07-02-15 9:08,19.79,19.39,91.5,460,0.002759896,0
4256,07-02-15 16:46,20.7225,20.245,14,436.75,0.003054033,0
2179,06-02-15 6:08,20.29,18.79,0,433,0.002758593,0
6271,09-02-15 2:21,19.39,26.84,0,473,0.003732311,0
6186,09-02-15 0:55,19.39,26.89,0,461,0.003739306,0
7329,09-02-15 19:59,20.6,35.145,0,1004,0.005280622,0
4603,07-02-15 22:33,19.79,28.03333333,0,431.6666667,0.003998061,0
6151,09-02-15 0:21,19.5,27,0,451.5,0.003780633,0
5220,08-02-15 8:50,19.2,31.13333333,14,438.3333333,0.004282162,0
7039,09-02-15 15:08,21.89,36.8725,456,1662.25,0.006003389,1
3050,06-02-15 20:39,20.29,19.2,0,455,0.002819058,0
3452,07-02-15 3:22,19.79,19.1,0,436,0.002718438,0
3663,07-02-15 6:53,19.79,19.2,0,447.6666667,0.002732733,0
3541,07-02-15 4:51,19.745,19.39,0,439,0.002752165,0
8096,10-02-15 8:45,20.4175,33.5225,405,487.25,0.004978035,1
1310,05-02-15 15:40,22.5,27.315,469,1068,0.004605348,1
1427,05-02-15 17:37,22.2,24.34,433,903,0.004025817,1
1713,05-02-15 22:23,20.55,20.89,0,449.5,0.003118323,0
418,05-02-15 0:48,21.05,25.445,0,449,0.003922035,0
6968,09-02-15 13:58,21.29,32.95,474.5,1129.5,0.00516445,1
8025,10-02-15 7:34,20.29,33,0,452.5,0.004861092,0
559,05-02-15 3:08,20.92666667,24.89,0,444,0.00380681,0
6333,09-02-15 3:23,19.29,26.85666667,0,467.6666667,0.003711324,0
1230,05-02-15 14:19,22.2,26.745,443.5,837,0.004426433,1
3832,07-02-15 9:42,20.7,18.89,1546.333333,455.3333333,0.002844726,0
1231,05-02-15 14:21,22.2,26.82333333,441,832.6666667,0.00443949,1
110,04-02-15 19:40,22,27.1,0,560,0.004430876,0
5664,08-02-15 16:14,19.7,26.7,31,427.75,0.003785406,0
4779,08-02-15 1:28,19.5,30.15,0,445.5,0.004224703,0
4752,08-02-15 1:01,19.5,30.1,0,438.5,0.00421765,0
3198,06-02-15 23:08,20,18.79,0,439,0.002709321,0
5899,08-02-15 20:09,19.39,27.6,0,434.5,0.003838647,0
7630,10-02-15 1:00,20.32333333,33,0,480.3333333,0.004871194,0
7331,09-02-15 20:00,20.6,35.09,0,1001,0.005272288,0
524,05-02-15 2:34,21,24.89,0,439,0.003824119,0
580,05-02-15 3:29,21,24.7,0,441.5,0.003794749,0
6358,09-02-15 3:48,19.39,26.7,0,472,0.003712727,0
2582,06-02-15 12:52,21.7,20.025,489,759,0.003208396,1
6651,09-02-15 8:41,19.5,27,0,469,0.003780633,0
6095,08-02-15 23:25,19.46333333,27.49666667,0,448.3333333,0.003841784,0
5997,08-02-15 21:47,19.5,27.6,0,447,0.00386517,0
6772,09-02-15 10:41,21,32.4,446.75,1261,0.004987213,1
4934,08-02-15 4:04,19.39,31.2,0,433.5,0.004342836,0
5233,08-02-15 9:03,19.2675,31.15,40,437.25,0.004302654,0
5396,08-02-15 11:45,19.1,31,16.25,436,0.004237014,0
2593,06-02-15 13:02,21.525,20,48.5,723.5,0.003170072,0
2104,06-02-15 4:53,20.39,18.7,0,428,0.002762411,0
2071,06-02-15 4:21,20.39,18.76,0,434,0.002771313,0
4987,08-02-15 4:57,19.35666667,31.5,0,434,0.004375736,0
5433,08-02-15 12:23,19.525,30.34,233,429.5,0.004258168,0
6528,09-02-15 6:38,19.29,26.29,0,467,0.003632559,0
4469,07-02-15 20:19,20,25.2,0,439,0.003638983,0
1690,05-02-15 22:00,20.7,20.6,0,462.5,0.003103527,0
512,05-02-15 2:22,21,25,0,445,0.003841124,0
902,05-02-15 8:51,21.39,24.29,446,766.6,0.003822332,1
5344,08-02-15 10:53,19.2225,30.5,26.5,428,0.00420039,0
7779,10-02-15 3:29,20.2,32.79,0,447,0.004802909,0
5158,08-02-15 7:47,19.2,31.1,0,431,0.004277545,0
6998,09-02-15 14:28,21.625,34.77,476.5,1423.75,0.005566254,1
5588,08-02-15 14:57,20.29,26.2,48.5,418.5,0.003853207,0
6699,09-02-15 9:29,20.29,30.4725,433,822.75,0.004486091,1
4363,07-02-15 18:33,20.29,22.89,0,439.5,0.003363776,0
6051,08-02-15 22:40,19.5,27.7,0,447,0.003879261,0
6362,09-02-15 3:52,19.39,26.7,0,466,0.003712727,0
5836,08-02-15 19:06,19.2,27.7,0,436,0.003807042,0
7778,10-02-15 3:28,20.29,32.9,0,453,0.004846247,0
7181,09-02-15 17:31,22.23,38.93,403.6666667,1995,0.006476013,1
6451,09-02-15 5:21,19.5,26.7,0,461,0.003738374,0
5398,08-02-15 11:48,19.1,31,24,432.25,0.004237014,0
2027,06-02-15 3:36,20.5,18.84,0,434.5,0.002802233,0
5064,08-02-15 6:14,19.2,31.6,0,437.5,0.004346797,0
7621,10-02-15 0:51,20.29,33,0,477.5,0.004861092,0
60,04-02-15 18:49,22.29,27.39,0,621,0.004559056,0
213,04-02-15 21:23,21.5,26,0,492.6666667,0.00412105,0
3120,06-02-15 21:49,20.2,18.89,0,439.5,0.002757882,0
7014,09-02-15 14:44,21.76,35.59,464,1469,0.005746398,1
6407,09-02-15 4:37,19.29,26.89,0,470.5,0.003715958,0
5360,08-02-15 11:10,19.245,30.575,6,430.25,0.004216736,0
5229,08-02-15 8:58,19.2225,31.2,18.5,431.5,0.004297458,0
4105,07-02-15 14:15,22.5,17.245,139,444,0.002899617,0
1925,06-02-15 1:54,20.5,19.89,0,435,0.002959152,0
6158,09-02-15 0:28,19.5,26.89,0,459.3333333,0.003765138,0
6374,09-02-15 4:04,19.35666667,26.7,0,472,0.003704986,0
1060,05-02-15 11:30,22.175,26.9175,440.25,1096.75,0.00444836,1
4405,07-02-15 19:14,20.1,24.05,0,434.5,0.003493678,0
1282,05-02-15 15:11,22.55,28.2675,520.75,1097.5,0.004781786,1
3104,06-02-15 21:34,20.2,19,0,438.5,0.002774013,0
6624,09-02-15 8:13,19.5,26.65,0,470.5,0.003731331,0
2066,06-02-15 4:15,20.39,18.7,0,429.5,0.002762411,0
